username,rating,content,at,sentiment
Pengguna Google,1,"Sehabis di perbarui jadi sering gak bisa dibuka, terus keluar sendiri. Padahal awalnya bagus banget sekarang ko jadi gini.",2020-11-18 12:58:55,negatif
Pengguna Google,1,Error terus.... Mohon diperbaharui sistemnya biar lebih cepet dan gak suka error' lagi.,2020-11-18 11:17:50,negatif
Pengguna Google,4,"Kurang min. Masih kurang dlm masalah penyimpanan. mau pindahin dr personal ke perguruan tinggi ga bisa katanya upgrade dlu, maksud nya apa?. Tolong kasih tips untuk masalah penyimpanan min. masa depan masih panjang 😂 sempat w masih mau kirim tugas malah penyimpanan dah habis 🙏mohon bantuan nya min👍",2020-11-17 14:22:57,positif
Pengguna Google,4,no comment,2020-11-17 13:24:01,positif
Pengguna Google,1,Kenapa setelah di update di menu kelas akdemik jadwalnya kosong padahal di aplikasi punya teman ku yang belum di apdate ada,2020-11-17 11:34:30,negatif
Pengguna Google,1,Sumpah ini aplikasi nya loading bgt bunnnn😭😭😭,2020-11-16 21:07:23,negatif
Pengguna Google,2,Saya merasa kecewa dgan fitur baru app ini tidak berjalan baik seperti dulu kala...ohhhhhh mengapaaaaaa,2020-11-16 14:44:51,negatif
Pengguna Google,1,"Ngirim tugas lemkt kali,setelah itu gabisa masuk edlink lagi yg tolong perbaiki lah",2020-11-15 20:15:42,negatif
Pengguna Google,5,Mantap slur.,2020-11-14 10:12:26,positif
Pengguna Google,1,Keren banget,2020-11-13 05:11:13,negatif
Pengguna Google,1,p Za as Langsung,2020-11-12 09:45:50,negatif
Pengguna Google,1,TOLONG BANTU DONG SAMPE SKRG EDLINKNYA GABISA DIBUKA UDAH DARI 2MINGGU MASIH MUTER TERUS. TOLONG LAH INI JADI KETINGGALAN MATKUL TERUS. MOHOB SEGERA BANTU,2020-11-11 20:06:50,negatif
Pengguna Google,5,Sangat baikkkkk,2020-11-11 10:12:21,positif
Pengguna Google,4,Sering tidak dapat tehubung ke server,2020-11-10 19:18:21,positif
Pengguna Google,1,"Apps belajar kurang ajr, mau kumpul kan tugas malah nge lag parah pas upload file, auto abis lah dead line nya, servis lagi lah ni app, supaya pas kumpulkan tugas ada kompensasi upload nya",2020-11-10 12:37:08,negatif
Pengguna Google,2,Aneh masa saya tidak bisa menghapus file yg telah lama tidak dipakai,2020-11-10 10:22:47,negatif
Pengguna Google,2,kepada pihak edlink. mengapa ya edlink saya tidak bisa mengirim tugas?saya kesulitan mengirim tugas tapi tidak bisabisa terupload pdf saya,2020-11-10 00:27:09,negatif
Pengguna Google,1,Kenapa edlink versi terbaru ribet amat. Digunakan. Jadi malah bingunk Lebih bagus yang versi lama,2020-11-08 09:51:42,negatif
Pengguna Google,1,👎,2020-11-07 07:52:08,negatif
Pengguna Google,5,suka banget 😃,2020-11-07 05:28:27,positif
Pengguna Google,1,Melihat krs dan khs tidak bisa,2020-11-06 16:04:38,negatif
Pengguna Google,4,Cukup baik,2020-11-06 15:26:35,positif
Pengguna Google,1,"Notif Tugas dan Quiz sering tidak muncul, membuat beberapa tugas saya tidak bisa disubmit dan akhirnya nilai saya jelek.",2020-11-05 20:21:55,negatif
Pengguna Google,1,"Serius makin ribet benar ini edlink, gak bisa kebuka lah, lodingnya buat ribet, apa gak ada versi lain",2020-11-04 09:20:02,negatif
Pengguna Google,4,Aplikasi nya lumayan mudah diakses. Tapi kalau bisa kolom komentar otomatis terperbaharui. Biar saat melakukan diskusi via EdLink tidak perlu harus keluar masuk dulu tuk dapat update komentarnya.,2020-11-04 09:10:33,positif
Pengguna Google,4,Aplikasinya bagus dan sangat membantu para pelajar,2020-11-03 13:16:52,positif
Pengguna Google,2,Tidak bisa copy paste,2020-11-03 11:09:29,negatif
Pengguna Google,2,"Setelah update ada bug. Sudah berkali-kali terjadi, mau buka materi, komentar, kuis tidak bisa. Mohon diperbaiki secepatnya, karena saya tidak bisa absen selama 2 Minggu di komentar",2020-11-03 08:52:07,negatif
Pengguna Google,1,"Versi lama lebih mudah untuk digunakan, kenapa malah versi terbarunya jadi makin buat sistem lambat. Tidak bisa di scroll pada bagian kelas akademik mohon diperbaiki sistemnya",2020-11-02 21:59:02,negatif
Pengguna Google,1,Makin ribet tampilan barunya,2020-11-02 08:53:05,negatif
Pengguna Google,1,"Mohon di perbaiki lagi, aplikasi ini setelah di update sering keluar sendiri, untuk kedepannya harus di perbaiki lagi",2020-11-02 07:42:05,negatif
Pengguna Google,1,"Force close terus, gimana ini kuliah",2020-11-02 07:26:36,negatif
Pengguna Google,1,Sering eror,2020-11-02 07:03:59,negatif
Pengguna Google,1,"Kenapa tiba tiba forceclose sendiri ? Mohon diperbaiki ,agar kenyamanan belajar siswa dapat terpenuhi",2020-11-02 03:47:51,negatif
Pengguna Google,1,"Bisa keluar sendiri, dan lewat HP susah ngerjakan tugas dan kirim tugas nya ribet, tolong perbaiki, Terima kasih",2020-10-31 20:20:46,negatif
Pengguna Google,1,"Edlink setelah di upgrade kok jadi nggak jelas cara pengiriman tugas makin ribet, kuis nggak ada waktu. Saya lebih suka tampilan dan sistem edlink dahulu dari pada sekarang , Terimakasih",2020-10-30 21:49:25,negatif
Pengguna Google,5,sgt bagus dan sgt membantu👍,2020-10-30 18:50:16,positif
Pengguna Google,5,"Bagus banget aplikasi ini dan membantu dalam kuliah jarak jauh selama ini 🥳🎉👍. Hehehe baru saja masuk kuliah, eh pembelajaran jarak jauh, sedih banget dan nggak bisa ketemu dengan temen-temen ರ_ರ",2020-10-29 12:10:37,positif
Pengguna Google,5,Untuk tab samsung nggak kompatible ya.. kok nggak bisa jalan. Install bisa tapi ketika dibuka langsung mati,2020-10-29 05:57:39,positif
Pengguna Google,1,"Mohon bantuannya karena Aplikasi sering keluar sendiri/berhenti,tidak bisa copy dan paste serta postingan lama sering tampil di atas sehingga membingungkan,data terbaru tidak sinkron (untuk yang di web:tugas sudah dikerjakan dan dikirim namun masih terlihat diberanda bahwa tugas belum di kerjakan),password sudah di ganti pun masih tetap yang berlaku password yang lama,saya menggunakan Android v.9,dan kejadian ini pun berlaku juga di laptop, terima kasih.",2020-10-28 13:49:29,negatif
Pengguna Google,2,"Applikasi sering force close, entah beda update informasi dengan yang versi web, saya sering menemukan perbedaan jam update berita mengenai perkuliahan antara versi app dengan versi web. Mohon untuk pengembangannya dalam proses update data/informasi, agar sama antara versi web sdengan versi app. Untuk app, jika scrol ke berita yg lama, lebih sering force close. Entah kinerjanya menurun karena terlalu banyak data atau ada kendala pada saat proses pengambilan data yang lebih lama. Terimakasih,.",2020-10-28 10:47:25,negatif
Pengguna Google,1,"Setelah update malah jadi ribet, suka berhenti dan keluar sendiri, terus file yang kemaren-kemaren hilang susah di download, tolong perbaiki dan kembalikan ke seperti semula.",2020-10-28 09:29:24,negatif
Pengguna Google,1,"Knp setelah di update malah makin BOBROK?? Masa sy nggak bisa scroll ke atas trus gw pencet sesi-4, eh yg muncul malah sesi-14 😡. TOLONG DI PERBAIKI SEGERA KARNA APK INI DIBUTIHKAN BUAT JALANNYA PERKULIAHAN. MASA NILAI SY ERROR GEGARA APK BOBROK SIH!!",2020-10-28 06:47:12,negatif
Pengguna Google,1,"mohon maaf sebelumnya. apk terbarunya pas di upgrade makin ngawur, dosen udah upload materi udah lama di mahasiswanya malah pas akhir akhir gitu. atau kadang uploadnya kemarin dapat notifnya hari ini",2020-10-27 23:28:02,negatif
Pengguna Google,1,"Maaf sebelumnya, kenapa setelah di upgrade malah makin mempersulit untuk mengumpulkan tugas dan file tugas yang telah kita kerjakan juga tidak terlihat setelah deadline. Sedangkan sebelum upgrade file tugas masih bisa terlihat bahkan ke save di edlink. Jadi kan kita gak bisa buka lagi file tugas kita klo begini hanya dosen saja yang bisa melihat nya, lalu bagaimana mahasiswa bisa mengoreksi mana yang salah dan benar nya. Menurut saya lebih baik bagi perfoma sebelum upgrade",2020-10-27 23:23:55,negatif
Pengguna Google,1,"Setelah upgrade, jadi bingung. pokoknya mh gak bgus.. bagusan yang lama, bagi yang blum upgrade jangan di upgrade saran aja terimakasih",2020-10-27 23:12:25,negatif
Pengguna Google,1,"di menu kelas>>akademik ga bisa di scroll jadi ga bisa liat tugas yg di berikan dosen, bodohnya ni yg membuat pembaruan, menyesal sudah di update, berharap pihak kampus meninggalkan edlink ini, dan berpindah haluan ke haruka edu saja",2020-10-27 22:55:38,negatif
Pengguna Google,1,"Tambah ruwet .,.jika kuis waktu tidak tercantum jadi tidak tahu kapan kuis berhenti",2020-10-27 18:41:51,negatif
Pengguna Google,1,Tidak bisa paste dari catatan yang sudah saya salin:( Tolong dong diperbaikii,2020-10-27 16:42:22,negatif
Pengguna Google,2,"Selamat sore, mohan maaf. Setelah di update saat mengerjakan kuis tidak ada pemberitahuan sisa waktunya berapa, konfirmasinya pun diakhir sehingga apabila waktunya habis dan belum sempat terkonfirmasi seperti tidak mengerjakan soal = nilai 0 (dengan benar:0 salah:0). Tidak seperti dulu bisa dikonfirmasi tiap nomer jadi jwbnnya bisa tersimpan. Semoga bisa diperbaiki lagi, terimakasih",2020-10-27 14:55:30,negatif
Pengguna Google,1,"Kami sudah terbantu dengan apk ini tapi setelah update kok makin tambah down sistemnya, yang pakai smartphone ketika ujian atau kuis kenapa nggak ada waktunya??. Nggak semua mahasiswa maupun siswa mempunyai PC dan sejenisnya. Juga mengenai jawaban pada masing-masing soal tidak bisa di konfirmasi tiap persoalnya harus konfirmasi keseluruhan, bandingkan dengan timeline yang mepet,otomatis pembacaan sistem nilai 0,yang mau tanggung jawab siapa?? #Ayolah sistemnya di perbaiki lagi!!",2020-10-27 14:23:40,negatif
Pengguna Google,2,Setelah di update jadi susah di scroll dan dalam tugas pengisian komentar tidak bisa dilihat. Tolong ya kembalikan lagi ke semula.,2020-10-27 11:26:35,negatif
Pengguna Google,1,"Sekarang saya kecewa sama tampilan baru dari edlink, menurut saya lebih efektif versi yang lama. versi baru ribet, dan jika loading suka lama. Saat saya mau copas jawaban disuruh dosen tidak bisa harus mengetik ulang, jika saya absen saya harus diabsenkan teman lewat akun saya karena hp saya lcd nya rusak dan sebagian huruf tidak bisa diketik kecuali di layar lansdcap. saran saya tolong perbaiki dan jika bisa edlink bisa menerapkan layar landscap karena akan membantu memudahkan saya terimakasih.",2020-10-27 09:26:39,negatif
Pengguna Google,1,"Masak setelah diupdate ga bisa ditempel atau koppy paste appnya gmn sih udh makin ga bagus:( Org mau buru"" kumpulin tugas lewat edlink jadi telat krn ga bisa dikoppy paste",2020-10-27 08:29:11,negatif
Pengguna Google,1,"Payah, muncul notifikasi dari dosen terkait kalau ada tugas yg harus dikumpulkan, setelah dipencet notifnya ada tapi kalau dikeluarin aplikasi nya lalu mau ngecek tugas yg ada di notif tadi malah ga ada. Prett",2020-10-27 08:13:43,negatif
Pengguna Google,4,"Min kalau bisa ada fitur untuk ""remember me "" sebelum login supaya ga ngulang2 lgi isi NIM sm passwordny ,,,trus di tambah lgi waktu ""SESSION"" agar klw lama ga buka msih tetap login tidak keluar otomatis..",2020-10-26 19:33:14,positif
Pengguna Google,1,Setelah diupdate malah tambah sulittt untuk belajar.. Sulit untuk mengirim tugas.. Tolong bikin seperti semula,2020-10-26 10:54:24,negatif
Pengguna Google,1,setelah di update kok tugas kita tidak bisa dibuka ?,2020-10-25 13:09:36,negatif
Pengguna Google,2,"Setelah Update, ketika dosen memberikan materi kadang materi lama berada di paling atas, padahal kadang kita diwajibkan aktif dengan menjawab pertanyaan dosen secara cepat. Dengan tertimpanya notifikasi membuat kita harus scroll atas bawah lagi.",2020-10-24 08:27:36,negatif
Pengguna Google,5,Kenapa Susah menghubungkan ke Perkuliahan nya,2020-10-15 11:47:58,positif
Pengguna Google,1,"De wisseng pakei jadi, lau walekki siddi bintang",2020-10-14 12:17:01,negatif
Pengguna Google,1,Aplikasi ini kok banyak errornya ya Jawaban saya pada kuis kampus tiba2 di ubah pada saat nekan finish Tolong segera di perbaiki 👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎,2020-10-12 08:36:45,negatif
Pengguna Google,4,"Setelah diperbarui banyak menu yang tidak berfungsi dengan baik. Tidak bisa diklik dan status pengumpulan tugas tidak ada kata ""selesai"" setelah tugas dikumpulkan. Kenapa jadi gini? Dulu sebelum diperbarui ngga kayak gini lo padahal-_-",2020-10-11 21:13:34,positif
Pengguna Google,2,Gabisa ngirim tugas gimana ni,2020-10-11 13:04:16,negatif
Pengguna Google,5,bagus lah,2020-10-09 18:59:34,positif
Pengguna Google,1,"Tolong perbaiki, saya tidak bisa mengklik tugas dan komentar di edlink saya Kalau seperti itu terus nilai saya akan mendapatkan E Jadi dengan sangatt maksimalkan untuk aplikasi edlink ini Terimakasih",2020-10-09 18:56:02,negatif
Pengguna Google,1,"Loadingnya lama banget, gregetan",2020-10-08 22:21:00,negatif
Pengguna Google,4,"Lama terus kalo upload file, padahal udah ganti ganti internet provider tetep ajaa lama",2020-10-08 11:38:24,positif
Pengguna Google,1,"Astaga... Tiba2 kelas MK hilang Semua, Tugas sudah dikumpulkan & di submit juga hilang... Parah!.",2020-10-08 10:52:38,negatif
Pengguna Google,5,Sangat mudah,2020-10-08 03:54:15,positif
Pengguna Google,1,"Jelek, ngupload tugas susah",2020-10-07 14:32:55,negatif
Pengguna Google,1,Kelas akademik tidak muncul. error sudsh 2 Minggu. Bagaimana iniii,2020-10-06 06:49:44,negatif
Pengguna Google,2,"Mohon maaf nih min, edlink ya loading terus gak bisa dibuka, padahal hari ini jadwal kuliah. Kemaren juga gak bisa kebuka:( Tolong dong🙇‍♀️",2020-10-05 13:04:07,negatif
Pengguna Google,1,Ini knpa ya ...kn ada kelas baru atau materi baru ..padahal udh di refresh tapi gak muncul2 dan saya cek juga di notif gk ada ...padahal dosen udh memberikan materi tersebut...apakah eror atau gmna ini jelaskan??,2020-10-05 10:24:05,negatif
Pengguna Google,1,Suka eror apknya,2020-10-05 08:45:54,negatif
Pengguna Google,1,"Aplikasi apaan ini ga memudahkan sama sekali, setiap mau kasih profil selalu terus berhentu, tolong perbaikannya,",2020-10-04 10:52:40,negatif
Pengguna Google,1,Anjing banyak bugnya sial,2020-10-03 12:38:10,negatif
Pengguna Google,5,"Sangat menyukainya, karena ini sangat tepat digunakan dalam hal apapun apalagi khususnya untuk kuliah ini sangat tepat digunakan diera covid 19 ini",2020-10-02 20:52:02,positif
Pengguna Google,2,Mata kuliah saya kok tidak ada ya di kelas edlink...padahal di KRS dan KHS ada... Tapi di kelasnya kaga ketek matkul saya... Gimna ni ya solusinya...?,2020-10-02 12:46:09,negatif
Pengguna Google,5,"Aplikasi sangat mudah dipahami, cocok untuk perkuliahan",2020-10-01 14:45:18,positif
Pengguna Google,5,Ini yg paling terpopulerkan dan terbaik app edlink,2020-10-01 00:17:20,positif
Pengguna Google,1,Min tolong dong knp untuk mobile app nya gakbsa di akses ni,2020-10-01 00:16:14,negatif
Pengguna Google,1,Buat di ios dong kesusahan nih,2020-09-30 16:16:23,negatif
Pengguna Google,1,Nga bisa di download,2020-09-30 07:00:33,negatif
Pengguna Google,1,"Makin hancur ni aplikasi, log in makin d persulit, matakuliah gua tiba"" Ngilang semua njirr",2020-09-29 13:14:24,negatif
Pengguna Google,1,"Kok saya gabisa"" download padahal kuota full bnget",2020-09-29 12:34:11,negatif
Pengguna Google,1,"Saya kasi 1 dulu, Mohon info, kenapa edlink saya tidak update untuk ruang kelas nya? Sekarang sudah semester ganjil, tapi di edlink nya masih genap, Mohon info",2020-09-28 16:59:57,negatif
Pengguna Google,5,Sudah ada notifnya... ヾ(＾-＾)ノ,2020-09-28 12:59:47,positif
Pengguna Google,5,Membantu perkuliahan online di masa pandemi covid19 ini,2020-09-27 18:58:33,positif
Pengguna Google,1,MEMUDAHKAN UNTUK DOSEN. TAPI MEMBODOHKAN UNTUK MAHASISWA.,2020-09-24 15:38:23,negatif
Pengguna Google,5,Sudah di perbaiki terimakasih,2020-09-24 12:05:44,positif
Pengguna Google,5,Aplikasih ini sangat membantu saya tapi di akhir2 ini apliksh saya sering kalw buka file document susah banget. Mkasih,2020-09-24 11:54:05,positif
Pengguna Google,4,Sekarang udh normal lagi.. Semoga kedepannya ttp lancar..,2020-09-23 18:19:48,positif
Pengguna Google,1,"kenapa ya min, akun edlink saya ada 1 tp emailnya terdaftar 2 email yg berbeda, login dengan siakad masuk nya ke akun lain, login dgn google masuknya ke akun lain jg. masalahnya udh saya email kan tp belum ada balasan.",2020-09-23 12:39:25,negatif
Pengguna Google,2,Lama didownload jadi kesel Padahal wifi lancar Awalnya saya kira memori penuh tapi udah saya hapus semua aplikasi di hp saya yg tidak penting eh tetap aja gak mau didownload.. Tolong diperbaiki juga yaa biar makin bagus kedepan,2020-09-22 21:58:42,negatif
Pengguna Google,4,"Mhn untuk perbaiki pd item download, trimakasih",2020-09-22 09:40:10,positif
Pengguna Google,1,"Yang buat aplikasi ini,mudah""an besok dijogetin di dalem peti sama abng"" dari ghana.",2020-09-19 12:04:16,negatif
Pengguna Google,5,Tambahin fitur bayar Pendidikan lewat Shopee min.,2020-09-16 18:55:08,positif
Pengguna Google,1,Kenapa dibilang 13 MB tapi yang harus dihapus aplikasi lainnya harus 200MB,2020-09-16 17:30:44,negatif
Pengguna Google,4,Akhirnya bisa masuk,2020-09-16 09:46:18,positif
Pengguna Google,5,Bagus menggunakan aplikasi ini saat kuliah online.,2020-09-15 23:57:03,positif
Pengguna Google,5,Kenapa saya tidak bisa membuka komentar dosen saya padahal untuk edlink support & yg lainnya bisa dibuka? Padahal sudah saya keluar-masukkan & saya refresh tp tdk berubah,2020-09-14 13:43:12,positif
Pengguna Google,1,sedang pemeliharaan terus menerus...mohon ditingkatkan,2020-09-11 22:30:48,negatif
Pengguna Google,4,"Sudah baik aplikasinya, Sekedar masukan tolong di komtentar di tambahkan fitur balas sehingga saat kelompok presentasi dan ad pernyaan di komentar dapat langsung di balas sehingga komtentar dapat terlihat lebih rapi dan setiap diskusi lebih efisien.",2020-09-09 10:17:11,positif
Pengguna Google,1,Niru design tokopedia nih? Untung ngga kena copyright🤭,2020-09-08 13:18:56,negatif
Pengguna Google,4,"Tolong segera tambahkan aplikasi pada pengguna iOs agar bisa mengakses apk ini, terimakasih",2020-09-07 11:12:47,positif
Pengguna Google,5,Semoga Bisa mudah belajar dengan aplikasi ini😊,2020-09-07 08:07:48,positif
Pengguna Google,5,Sangat mmbntu dan memuaskan...salam sukses selluu tokopedia,2020-09-03 12:49:21,positif
Pengguna Google,1,"Menyesal , benar² buang kuota hanya untuk download . Sudah buat akun , tdk bisa login²",2020-09-02 18:33:24,negatif
Pengguna Google,5,Sangat bermanfaat untuk pembelajaran online..,2020-09-02 08:54:53,positif
Pengguna Google,5,Go for use ...............,2020-08-28 18:33:08,positif
Pengguna Google,5,Aplikasi yamg sangat bagus,2020-08-26 02:15:09,positif
Pengguna Google,2,"Tolong di tingkat kan lagi , setiap kali buka untuk nilai dll ga keluar , harus log in berulang2 kali",2020-08-24 18:45:21,negatif
Pengguna Google,5,Sangat bagus Dan membantu dalam proses belajar mengajar di kelas,2020-08-24 09:13:08,positif
Pengguna Google,5,Kalo bisa hadirkan di appstore . Agar pengguna ios dapat menggunakan nya,2020-08-19 18:38:49,positif
Pengguna Google,5,Aplikasi yg bagus,2020-08-09 14:32:02,positif
Pengguna Google,1,"Sangat kecewa setelah diupdate semakin buruk dan lambat, tampilan lebih simpel yang belum diupdate. Mohon perbaiki. Update harus lebih baik bukan lebih buruk seperti ini.",2020-08-09 09:28:07,negatif
Pengguna Google,1,"Aplikasi luar,sampe bingung klo ada apa2 nya gmn...... Hadeh",2020-08-07 03:31:39,negatif
Pengguna Google,5,😇,2020-08-04 11:02:21,positif
Pengguna Google,2,Aplikasi sering error',2020-07-28 16:44:29,negatif
Pengguna Google,5,"Aplikasinya bagus dan mudah digunakan, memudahkan kuliah daring selama pandemi ini wkwkwk 😆",2020-07-23 17:09:00,positif
Pengguna Google,4,Bagus juga,2020-07-21 08:06:05,positif
Pengguna Google,5,Aplikasinya sangat membantu bagi mahasiswa,2020-07-19 13:32:07,positif
Pengguna Google,1,"Kenapa jawaban saya bisa berubah2 sendiri ya, tadinya A jadi B, sudah saya pastikan sampai berkali2 jawaban awal A nanti ketika dikumpulkan dan saya cocokkan lagi berubah jadi B. sangat disayangkan sekali karena mempengaruhi nilai",2020-07-16 08:28:08,negatif
Pengguna Google,5,Sudah baik..,2020-07-15 10:57:55,positif
Pengguna Google,4,Aplikasi yang sangat bagus untuk memantu kuliah online,2020-07-15 10:40:42,positif
Pengguna Google,1,Kenapa saya tidak bisa download file di edlink? Padahal sebelumnya saya tidak ad kendala di edlink .ehh sekarang tiba² edlink saya tidak bisa ngunduh file. Jadi kendala ke kuliah saya. Tolong bantuannya dong Min. Soalnya kalo saya download file dari mana pun kecuali edlink bisa semua. Kouta juga masih ada. Handphone saya realme 5i. Mohon bantuannya,2020-07-14 09:15:18,negatif
Pengguna Google,2,Gak bisa download file jenis document dan pdf,2020-07-13 16:36:45,negatif
Pengguna Google,5,Aplikasinya sangat membantu saya dalam belajar,2020-07-13 12:20:58,positif
Pengguna Google,1,"Jaringan internet saya lancar, tetapi stelah terbuka edlink sevima cuman loading di beranda tanpa memunculkan berita, kelas, dll. Jadi , saya gk bisa kumpulkan tugas",2020-07-10 22:58:34,negatif
Pengguna Google,2,"mengapa edlink sy tdk bs uploax tugas yaa? apakah blm support adro 10 ? atau yg bagaimana ?? karena tertera folder yg ada hanya ""storages"" tanpa ada pilihan internal ataupun external, mohon bantuannya",2020-07-04 10:10:10,negatif
Pengguna Google,1,Aplikasinya parah ancur nilai semester ini gara gara aplikasinya yang kaga jelas,2020-07-02 20:22:54,negatif
Pengguna Google,1,Kok edlink jadi jelek bgt. Bagusan sebelum di perbaharui tau.,2020-06-30 18:18:15,negatif
Pengguna Google,1,Tolong perbaiki untuk android 10 tidak bisa Download dan Upload File,2020-06-29 06:13:09,negatif
Pengguna Google,5,Okee,2020-06-27 13:40:20,positif
Pengguna Google,5,Sangat bagus untuk anak kuliah,2020-06-23 13:31:44,positif
Pengguna Google,5,"Bagus dan dapat berkomunikasi dengan siswa, sayangnya kapasitas penyimpanan/unggah file terbatas",2020-06-23 10:51:36,positif
Pengguna Google,2,"Kenapa ketika ujian, waktunya sudah tidka bisa dilihat?",2020-06-22 15:45:50,negatif
Pengguna Google,1,"Kenapa sih keluar terus, harus masuk lagi, dan susah banget masuknya😑",2020-06-21 19:29:34,negatif
Pengguna Google,4,4 dulu ya..soalnya baru coba..,2020-06-21 18:00:27,positif
Pengguna Google,2,Aplikasi selalu terhenti dan tidak bisa mendonload berkas,2020-06-19 19:14:00,negatif
Pengguna Google,1,"Kenapa akun edlink saya keluar sendiri? Padahal sekalipun nggak pernah saya log out, tetap dalam akun yang sama, tapi sekarang akun saya log out dengan sendirinya, bahkan saya coba masuk kembali lewat akun google, siakad bahkan email pun juga gk bisa semua. Tolong untuk developer diperbaiki lagi edlink nya, sangat terganggu bila terus seperti ini, mengganggu pelajaran dan absen yang akan dilakukan",2020-06-16 08:56:03,negatif
Pengguna Google,4,"Cukup lengkap fiturnya, lg dipelajari. Sperti edm*** saya suka ini smg edlink lebih baik lagi. Oh ya untuk menambahkan jenjang pendidikan jk SMK gimana ya..",2020-06-16 07:14:43,positif
Pengguna Google,2,"Tolong di update lagi, file setelah download tidak bisa dibuka di handphone",2020-06-15 14:12:46,negatif
Pengguna Google,5,sangat membantu dalam akses perkuliahan ..,2020-06-14 10:04:48,positif
Pengguna Google,1,Server rusak teroos perbaiki tuh server nggak mau di download lagi filenya dah lah males,2020-06-14 09:37:26,negatif
Pengguna Google,1,Penyimpananya terbatas,2020-06-12 12:52:20,negatif
Pengguna Google,4,Berikan pelayanan yg memuaskan dan berikan reward,2020-06-12 06:03:54,positif
Pengguna Google,4,"Aplikasinya bermanfaat, tapi sering eror",2020-06-11 13:12:14,positif
Pengguna Google,1,Tidak bisa dipakai jika tidak di update,2020-06-10 13:33:43,negatif
Pengguna Google,1,"Apk nya bohong nihh, aku berkali-kali masuk, komen, dll. Tpi kok presensi ku kosong, hmpir puluhan kali loh aku masuk n komen. Ktanya klo sudh masuk , komen dll presensi bkaln terisi otomatis.. Gak bener nihh",2020-06-10 13:17:23,negatif
Pengguna Google,1,"Tolong kepada pihak pengembang.. Saya sudah mendownload materi. Komen dll. Kenapa saya masih tidak terbaca mendownload, dan komen di absen dosen saya..... Tolong diperbaiki lagi.. Sangat mengganggu kami dalam penilaian. Dan saran saya juga ada notifikasi walaupun tdk saat membuka apk ini. Terima kasih...",2020-06-10 13:11:20,negatif
Pengguna Google,1,Tolong dong edlink di benerin ngirim tugas aja melebihi batas terus di hapus ga bisa makin susah di pake,2020-06-09 16:56:09,negatif
Pengguna Google,2,Tolonglah apknya di perbaiki lagi loadingnya lama sekali banyak makan waktu. Sehingga kuliah kami mengalami keterlambatan,2020-06-08 21:57:03,negatif
Pengguna Google,4,"Eddlink nyaman di pakai , tpi kalau untuk di pakai upload tugas , ruang tidak mencukupi trus pdahal foto cuma beberapa aja , dan berkas susah untuk dihapus ,",2020-06-08 20:25:02,positif
Pengguna Google,1,Sekarang sering error,2020-06-07 16:19:23,negatif
Pengguna Google,1,Kenapa makin susah edlinknya sudah diperbaharui,2020-06-05 11:30:36,negatif
Pengguna Google,1,Lemot,2020-06-03 12:31:14,negatif
Pengguna Google,1,Sekarang edkink bikin ribet menjak di oerbarui malah ga bisa dipake,2020-05-30 20:51:21,negatif
Pengguna Google,4,Toplah,2020-05-30 19:34:58,positif
Pengguna Google,1,Edlink susah untuk login/masuk padahal kuota internet saya baru saya isi dari semalam mau kumpul tugas susah banget dan pagi dicoba juga gak bisa masuk/login untuk kumpul tugas. Tolong diperbaiki aplikasi ini supaya membantu siswa/mahasiswa yang lagi kuliah online. Bad,2020-05-30 10:45:29,negatif
Pengguna Google,4,Kereenn🖒,2020-05-29 17:23:41,positif
Pengguna Google,5,Memudahkan dalam pembelajaran daring,2020-05-27 16:29:52,positif
Pengguna Google,4,Masih mencoba,2020-05-26 07:34:48,positif
Pengguna Google,5,"Maaf untuk komen sy yg tidak menyenangkan kemarin Sy hanya emosi karna sulit skali pada waktu ujian, skali lagi maaf Trimakasih🙏🏿",2020-05-23 11:23:40,positif
Pengguna Google,1,Aplikasi mulai kyk goblok hp gue bukan hp kentang tapi lolanya ngeri boss,2020-05-22 10:23:16,negatif
Pengguna Google,4,Memudahkan untk kuliah online.,2020-05-22 04:00:02,positif
Pengguna Google,1,Payah,2020-05-20 13:52:44,negatif
Pengguna Google,1,updatenya terlalu besar sehingga data pada hp tidak mencukupi sehingga terpaksa harus harus instalan apk lain.,2020-05-20 11:14:16,negatif
Pengguna Google,4,Sering Eror,2020-05-19 06:18:31,positif
Pengguna Google,5,Mantap dehh,2020-05-19 06:06:14,positif
Pengguna Google,1,Knpa ini ngak bisa buat ngirim file sih,2020-05-18 15:18:09,negatif
Pengguna Google,5,"Bagus sekali, sangat membantu mahasiswa",2020-05-18 14:42:10,positif
Pengguna Google,2,Rodo embuh iki,2020-05-18 10:48:21,negatif
Pengguna Google,1,"Terlalu sering memperbarui, jadi kelasku terhambat😖",2020-05-16 11:57:34,negatif
Pengguna Google,4,Apk sangat membantu saya dalam pembelajaran daring,2020-05-16 08:01:17,positif
Pengguna Google,2,"Setiap d refresh akunya selalu keluar minta login lagi, lebih enak pake yang lama",2020-05-16 07:26:58,negatif
Pengguna Google,5,"Kami sangat berterima kasih kpd aplikasi ini, karna aplikasi ini ada kami bisa kuliah",2020-05-16 07:17:45,positif
